timestamp,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,o0_x,o0_y,o0_z,o0_w,o1_x,o1_y,o1_z,o1_w,o2_x,o2_y,o2_z,o2_w,o3_x,o3_y,o3_z,o3_w,o4_x,o4_y,o4_z,o4_w,o5_x,o5_y,o5_z,o5_w,o6_x,o6_y,o6_z,o6_w,o7_x,o7_y,o7_z,o7_w,o8_x,o8_y,o8_z,o8_w,o9_x,o9_y,o9_z,o9_w,o10_x,o10_y,o10_z,o10_w,o11_x,o11_y,o11_z,o11_w,o12_x,o12_y,o12_z,o12_w,o13_x,o13_y,o13_z,o13_w,o14_x,o14_y,o14_z,o14_w,o15_x,o15_y,o15_z,o15_w,o16_x,o16_y,o16_z,o16_w,o17_x,o17_y,o17_z,o17_w,o18_x,o18_y,o18_z,o18_w,o19_x,o19_y,o19_z,o19_w,o20_x,o20_y,o20_z,o20_w
1750811998.4414966,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,0.0,0.0529,0.0,0.0,0.03826,0.0,-0.0,0.02088,-0.0,0.0,0.01876,-0.0,0.0,0.05129,0.0,-0.0,0.04186,0.0,-0.0,0.02477,0.0,0.0,0.01968,-0.01127,0.0,0.0498,0.0,-0.0,0.03974,0.0,-0.0,0.02356,0.0,0.0,0.01987,-0.02015,0.0,0.04731,0.0,-0.0,0.03318,0.0,-0.0,0.01802,-0.0,0.0,0.01913,-0.09812,-0.37584,-0.04669,0.92029,0.27608,0.35245,0.00064,0.89418,-0.0,-0.05982,0.0,0.99821,0.0,0.04026,0.0,0.99919,-0.0,0.0,-0.0,1.0,-0.24965,0.03676,-0.06122,0.9657,0.0,0.0,-0.02529,0.99968,0.0,0.0,-0.02529,0.99968,-0.0,-0.0,-0.0,1.0,0.34884,-0.03219,0.05917,0.93476,0.4318,-0.03797,0.02634,0.90078,0.27845,-0.041,0.02805,0.95917,0.0,-0.0,0.0,1.0,0.45492,-0.0216,0.04406,0.88918,0.64084,-0.00018,7e-05,0.76768,0.42833,-0.0002,8e-05,0.90362,-0.0,0.0,0.0,1.0,0.61171,-0.03219,0.08059,0.7863,0.65943,-0.01263,0.0048,0.75165,0.44222,-0.01412,0.00573,0.89678,-0.0,0.0,-0.0,1.0
1750811998.4701905,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,-0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.09704,-0.37548,-0.04635,0.92057,0.27613,0.3522,0.00052,0.89426,0.0,-0.05999,0.0,0.9982,-0.0,0.03992,-0.0,0.9992,-0.0,-0.0,0.0,1.0,-0.24863,0.03647,-0.06108,0.96598,0.0,0.0,-0.02535,0.99968,0.0,-0.0,-0.02535,0.99968,0.0,0.0,-0.0,1.0,0.34868,-0.03215,0.05899,0.93483,0.43361,-0.03785,0.02613,0.89993,0.27969,-0.04088,0.02784,0.95881,-0.0,0.0,-0.0,1.0,0.45502,-0.02157,0.04401,0.88913,0.64087,-5e-05,2e-05,0.76765,0.42835,-6e-05,2e-05,0.90361,0.0,0.0,-0.0,1.0,0.61196,-0.03222,0.08072,0.7861,0.65923,-0.01281,0.00487,0.75181,0.44207,-0.01433,0.00581,0.89685,-0.0,-0.0,0.0,1.0
1750811998.5078213,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,-0.0,-0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.09634,-0.37511,-0.04595,0.92081,0.27791,0.35717,0.00109,0.89173,0.0,-0.07134,0.0,0.99745,-0.0,0.01928,0.0,0.99981,-0.0,-0.0,0.0,1.0,-0.24556,0.03548,-0.06104,0.96681,-0.0,0.0,-0.02593,0.99966,0.0,-0.0,-0.02593,0.99966,0.0,0.0,-0.0,1.0,0.34902,-0.03202,0.05889,0.93472,0.43744,-0.03778,0.02579,0.89808,0.28232,-0.04081,0.02752,0.95806,0.0,0.0,0.0,1.0,0.45524,-0.0216,0.0441,0.88901,0.64097,-0.00019,8e-05,0.76757,0.42843,-0.00021,9e-05,0.90357,0.0,-0.0,0.0,1.0,0.61217,-0.03213,0.08042,0.78597,0.66038,-0.01261,0.00478,0.75081,0.44294,-0.0141,0.00571,0.89642,-0.0,0.0,0.0,1.0
1750811998.5372412,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,-0.0,-0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.09867,-0.37322,-0.04327,0.92146,0.27829,0.3574,0.00161,0.89153,0.0,-0.07208,0.0,0.9974,-0.0,0.01797,-0.0,0.99984,-0.0,-0.0,0.0,1.0,-0.24516,0.03553,-0.06091,0.96692,-0.0,-0.0,-0.02585,0.99967,-0.0,-0.0,-0.02585,0.99967,-0.0,-0.0,-0.0,1.0,0.35014,-0.03187,0.05917,0.93428,0.43636,-0.03774,0.02585,0.89861,0.28158,-0.04077,0.02757,0.95827,-0.0,-0.0,-0.0,1.0,0.45511,-0.0216,0.04411,0.88908,0.64073,-0.00019,7e-05,0.76776,0.42826,-0.00021,9e-05,0.90366,0.0,0.0,0.0,1.0,0.61221,-0.03213,0.08043,0.78594,0.66036,-0.01262,0.00478,0.75083,0.44292,-0.01411,0.00571,0.89643,0.0,0.0,-0.0,1.0
1750811998.572122,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,-0.0,0.03274,0.0,0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,0.0,0.03826,0.0,-0.0,0.02088,0.0,-0.0,0.01876,0.0,-0.0,0.05129,-0.0,-0.0,0.04186,0.0,0.0,0.02477,0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,-0.0,0.03974,0.0,-0.0,0.02356,0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,-0.0,0.03317,-0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.1004,-0.37223,-0.04086,0.92179,0.27874,0.35719,0.00168,0.89147,-0.0,-0.07297,0.0,0.99733,0.0,0.01641,-0.0,0.99987,-0.0,-0.0,0.0,1.0,-0.24304,0.0352,-0.06079,0.96747,-0.0,0.0,-0.02606,0.99966,0.0,0.0,-0.02606,0.99966,0.0,0.0,0.0,1.0,0.35001,-0.03183,0.05865,0.93437,0.44004,-0.03734,0.02531,0.89685,0.28413,-0.04035,0.02702,0.95755,-0.0,0.0,0.0,1.0,0.45527,-0.02162,0.04409,0.889,0.64063,-0.00019,8e-05,0.76785,0.42818,-0.00021,9e-05,0.90369,-0.0,0.0,-0.0,1.0,0.61174,-0.03202,0.07999,0.78635,0.6607,-0.01218,0.00461,0.75054,0.44319,-0.01363,0.00551,0.89631,0.0,0.0,0.0,1.0
1750811998.6075099,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,-0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.1039,-0.37216,-0.03754,0.92157,0.27956,0.35835,0.00137,0.89075,-0.0,-0.07711,0.0,0.99702,0.0,0.00914,0.0,0.99996,-0.0,-0.0,0.0,1.0,-0.24166,0.03549,-0.06069,0.96781,0.0,0.0,-0.02607,0.99966,-0.0,-0.0,-0.02607,0.99966,-0.0,-0.0,0.0,1.0,0.35037,-0.03172,0.05881,0.93422,0.44216,-0.03735,0.02517,0.8958,0.28558,-0.04038,0.02689,0.95713,-0.0,0.0,0.0,1.0,0.45615,-0.02158,0.04409,0.88855,0.64204,-0.00024,9e-05,0.76667,0.42923,-0.00026,0.00011,0.90319,0.0,0.0,0.0,1.0,0.61173,-0.03202,0.07998,0.78636,0.66072,-0.01218,0.00461,0.75052,0.44321,-0.01362,0.00551,0.8963,0.0,0.0,-0.0,1.0
1750811998.6401904,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.11124,-0.37023,-0.03279,0.92167,0.28124,0.35707,0.00087,0.89073,0.0,-0.08132,0.0,0.99669,0.0,0.0018,0.0,1.0,-0.0,0.0,-0.0,1.0,-0.23702,0.03566,-0.06066,0.96895,-0.0,0.0,-0.02659,0.99965,0.0,0.0,-0.02659,0.99965,0.0,-0.0,-0.0,1.0,0.35088,-0.03162,0.05908,0.93402,0.44326,-0.03743,0.02514,0.89526,0.28633,-0.04047,0.02688,0.9569,0.0,0.0,0.0,1.0,0.45628,-0.0216,0.04402,0.88849,0.64228,-0.00019,8e-05,0.76647,0.42942,-0.00021,9e-05,0.90311,-0.0,-0.0,-0.0,1.0,0.61162,-0.03194,0.07953,0.78649,0.66106,-0.01178,0.00445,0.75023,0.44347,-0.01317,0.00532,0.89618,0.0,0.0,-0.0,1.0
1750811998.6707323,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.11547,-0.36931,-0.02908,0.92165,0.28274,0.35516,0.00035,0.89102,0.0,-0.08615,0.0,0.99628,-0.0,-0.00665,-0.0,0.99998,0.0,0.0,0.0,1.0,-0.23329,0.03572,-0.06059,0.96986,0.0,-0.0,-0.02698,0.99964,-0.0,-0.0,-0.02698,0.99964,-0.0,0.0,0.0,1.0,0.35115,-0.0315,0.0591,0.93392,0.44619,-0.03736,0.0249,0.89381,0.28834,-0.04041,0.02664,0.9563,0.0,0.0,0.0,1.0,0.45663,-0.02159,0.04382,0.88831,0.64273,7e-05,-3e-05,0.76609,0.42975,8e-05,-3e-05,0.90295,0.0,-0.0,0.0,1.0,0.61171,-0.032,0.07931,0.78645,0.66167,-0.01182,0.00446,0.74969,0.44393,-0.01322,0.00533,0.89595,-0.0,-0.0,0.0,1.0
1750811998.6979158,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,-0.0,-0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.12474,-0.36756,-0.01603,0.92146,0.28772,0.34989,-0.00155,0.89151,0.0,-0.09378,-0.0,0.99559,-0.0,-0.01988,0.0,0.9998,0.0,-0.0,-0.0,1.0,-0.22655,0.03654,-0.06008,0.97146,0.00231,0.00019,-0.02745,0.99962,0.00146,0.0002,-0.02745,0.99962,0.0,0.0,0.0,1.0,0.35353,-0.03165,0.05913,0.93302,0.44751,-0.03744,0.02486,0.89315,0.28923,-0.0405,0.02661,0.95603,-0.0,0.0,0.0,1.0,0.4573,-0.02164,0.04341,0.88799,0.64352,0.00037,-0.00015,0.76543,0.43034,0.00042,-0.00017,0.90267,-0.0,0.0,0.0,1.0,0.61151,-0.03195,0.0786,0.78667,0.66329,-0.01152,0.00433,0.74826,0.44518,-0.01288,0.00518,0.89533,-0.0,-0.0,0.0,1.0
1750811998.7328794,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,0.0,0.02874,0.0,0.0,0.02874,0.01118,0.0,0.0529,0.0,0.0,0.03826,0.0,-0.0,0.02088,0.0,-0.0,0.01876,-0.0,0.0,0.05129,0.0,-0.0,0.04186,0.0,-0.0,0.02477,0.0,-0.0,0.01968,-0.01127,0.0,0.0498,0.0,-0.0,0.03974,0.0,-0.0,0.02356,0.0,0.0,0.01987,-0.02015,0.0,0.04731,0.0,-0.0,0.03318,0.0,-0.0,0.01802,-0.0,0.0,0.01913,-0.1297,-0.36627,-0.00729,0.9214,0.2917,0.33353,-0.00697,0.89645,0.0,-0.09291,0.0,0.99567,-0.0,-0.01857,-0.0,0.99983,0.0,-0.0,0.0,1.0,-0.21917,0.03602,-0.05934,0.97321,0.00564,0.00048,-0.02821,0.99959,0.00356,0.00051,-0.02821,0.9996,0.0,0.0,0.0,1.0,0.35677,-0.03141,0.05985,0.93174,0.44986,-0.03751,0.02474,0.89197,0.29083,-0.04059,0.02651,0.95555,-0.0,0.0,0.0,1.0,0.45807,-0.02171,0.04311,0.8876,0.64464,0.00059,-0.00023,0.76448,0.43119,0.00066,-0.00028,0.90226,-0.0,0.0,-0.0,1.0,0.61232,-0.0321,0.07831,0.78607,0.66366,-0.01162,0.00436,0.74793,0.44546,-0.013,0.00522,0.89519,-0.0,0.0,-0.0,1.0
1750811998.7653775,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.14265,-0.36064,0.01737,0.92157,0.30277,0.31247,-0.01607,0.90024,0.0,-0.10588,-0.0,0.99438,0.0,-0.04138,-0.0,0.99914,-0.0,0.0,0.0,1.0,-0.19264,0.03448,-0.05621,0.97905,0.01716,0.00157,-0.03037,0.99939,0.01084,0.00166,-0.03038,0.99948,0.0,-0.0,-0.0,1.0,0.35704,-0.03135,0.0595,0.93166,0.45357,-0.0372,0.02429,0.89011,0.29341,-0.04027,0.02605,0.95478,-0.0,0.0,0.0,1.0,0.45941,-0.02182,0.04217,0.88696,0.64737,0.00123,-0.00048,0.76218,0.43323,0.00138,-0.00057,0.90128,0.0,-0.0,-0.0,1.0,0.61271,-0.03213,0.077,0.78589,0.66626,-0.01103,0.00412,0.74563,0.44745,-0.01235,0.00494,0.89421,0.0,0.0,-0.0,1.0
1750811998.8004384,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.14874,-0.35822,0.02893,0.92126,0.30739,0.312,-0.01798,0.8988,0.0,-0.1194,0.0,0.99285,0.0,-0.06504,-0.0,0.99788,0.0,-0.0,0.0,1.0,-0.17729,0.03367,-0.05426,0.98208,0.02416,0.00229,-0.03151,0.99921,0.01525,0.00242,-0.03152,0.99938,-0.0,-0.0,0.0,1.0,0.35596,-0.03085,0.05955,0.93209,0.44828,-0.03664,0.02427,0.89281,0.28984,-0.03964,0.02599,0.9559,0.0,-0.0,0.0,1.0,0.45976,-0.022,0.04165,0.88679,0.64911,0.00133,-0.00052,0.76069,0.43455,0.00148,-0.00061,0.90065,-0.0,0.0,0.0,1.0,0.6129,-0.03228,0.07612,0.78582,0.66755,-0.01075,0.00399,0.74448,0.44844,-0.01203,0.0048,0.89372,0.0,0.0,-0.0,1.0
1750811998.8297582,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02357,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.15555,-0.35613,0.04122,0.92048,0.3126,0.31053,-0.01979,0.89748,0.0,-0.12915,-0.0,0.99162,0.0,-0.08201,0.0,0.99663,-0.0,0.0,-0.0,1.0,-0.17235,0.03313,-0.05359,0.98302,0.02733,0.00263,-0.03199,0.99911,0.01725,0.00278,-0.03199,0.99934,0.0,0.0,-0.0,1.0,0.35357,-0.0312,0.05899,0.93302,0.432,-0.03625,0.02515,0.90079,0.27875,-0.03915,0.02678,0.95919,-0.0,0.0,0.0,1.0,0.46066,-0.02201,0.04137,0.88634,0.65003,0.00179,-0.0007,0.75991,0.43524,0.002,-0.00083,0.90031,-0.0,-0.0,0.0,1.0,0.61314,-0.03222,0.07461,0.78578,0.67024,-0.00992,0.00366,0.74207,0.45051,-0.01112,0.0044,0.89269,0.0,0.0,0.0,1.0
1750811998.8754077,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,0.0,0.02874,-0.0,0.0,0.02874,0.01118,0.0,0.0529,0.0,0.0,0.03826,0.0,-0.0,0.02088,0.0,-0.0,0.01876,-0.0,0.0,0.05129,0.0,-0.0,0.04186,0.0,-0.0,0.02477,0.0,0.0,0.01968,-0.01127,0.0,0.0498,0.0,-0.0,0.03974,0.0,-0.0,0.02356,0.0,0.0,0.01987,-0.02015,0.0,0.04731,0.0,-0.0,0.03318,0.0,-0.0,0.01802,-0.0,0.0,0.01913,-0.16703,-0.35267,0.05899,0.91883,0.31561,0.30841,-0.02065,0.89713,0.0,-0.13313,0.0,0.9911,0.0,-0.08892,-0.0,0.99604,-0.0,0.0,0.0,1.0,-0.17061,0.0333,-0.05327,0.98333,0.02984,0.00289,-0.03221,0.99903,0.01883,0.00306,-0.03222,0.9993,0.0,0.0,0.0,1.0,0.35914,-0.03145,0.05903,0.93088,0.39327,-0.03492,0.02712,0.91836,0.25264,-0.03756,0.02853,0.96641,-0.0,-0.0,-0.0,1.0,0.46115,-0.02204,0.0415,0.88608,0.649,0.00166,-0.00065,0.76079,0.43446,0.00185,-0.00077,0.90069,-0.0,0.0,-0.0,1.0,0.61285,-0.03224,0.07469,0.786,0.66988,-0.01008,0.00372,0.74239,0.45024,-0.01129,0.00448,0.89283,0.0,-0.0,0.0,1.0
1750811998.8988354,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.18328,-0.35194,0.07043,0.91519,0.3205,0.30935,-0.02051,0.89508,-0.0,-0.14607,0.0,0.98927,0.0,-0.11158,0.0,0.99376,-0.0,-0.0,0.0,1.0,-0.16481,0.0331,-0.05278,0.98436,0.03333,0.00331,-0.03298,0.99889,0.02103,0.0035,-0.03299,0.99923,-0.0,0.0,-0.0,1.0,0.22436,-0.04499,0.04335,0.9725,0.27245,-0.02857,0.03349,0.96116,0.17301,-0.03044,0.03428,0.98385,0.0,0.0,0.0,1.0,0.45996,-0.0222,0.04444,0.88655,0.63797,-0.00021,8e-05,0.77006,0.42619,-0.00023,0.0001,0.90464,-0.0,-0.0,0.0,1.0,0.61893,-0.03246,0.08068,0.78061,0.65664,-0.0135,0.00517,0.75406,0.44009,-0.01508,0.00615,0.89781,0.0,0.0,-0.0,1.0
1750811998.926529,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,-0.0,0.02874,-0.0,-0.0,0.02874,0.01118,0.0,0.0529,0.0,-0.0,0.03826,0.0,-0.0,0.02088,-0.0,0.0,0.01876,-0.0,0.0,0.05129,0.0,-0.0,0.04186,0.0,-0.0,0.02477,0.0,-0.0,0.01968,-0.01127,0.0,0.0498,0.0,-0.0,0.03974,0.0,-0.0,0.02356,0.0,-0.0,0.01987,-0.02015,0.0,0.04731,0.0,-0.0,0.03318,0.0,-0.0,0.01802,-0.0,0.0,0.01913,-0.18857,-0.35247,0.06784,0.91411,0.32298,0.30511,-0.02076,0.89563,0.0,-0.14589,0.0,0.9893,-0.0,-0.11124,-0.0,0.99379,0.0,-0.0,-0.0,1.0,-0.16295,0.03381,-0.05242,0.98466,0.03615,0.00361,-0.03316,0.99879,0.02281,0.00382,-0.03317,0.99918,-0.0,0.0,0.0,1.0,0.14964,-0.04948,0.04063,0.98667,0.22808,-0.02552,0.03614,0.97264,0.14431,-0.02711,0.03673,0.98848,-0.0,-0.0,0.0,1.0,0.45985,-0.02235,0.04432,0.88661,0.638,-0.00039,0.00016,0.77004,0.42621,-0.00043,0.00018,0.90463,0.0,0.0,0.0,1.0,0.63252,-0.03188,0.08778,0.76889,0.63601,-0.01668,0.00674,0.77147,0.42448,-0.01856,0.00791,0.90521,-0.0,-0.0,0.0,1.0
1750811998.9581006,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.19065,-0.35403,0.05731,0.9138,0.32144,0.30322,-0.01777,0.89689,-0.0,-0.14023,0.0,0.99012,-0.0,-0.1015,-0.0,0.99484,-0.0,0.0,0.0,1.0,-0.15992,0.03678,-0.05211,0.98507,0.03905,0.00392,-0.03335,0.99867,0.02463,0.00415,-0.03336,0.99913,0.0,-0.0,-0.0,1.0,0.02889,-0.05187,0.03604,0.99758,0.18275,-0.02055,0.03668,0.98226,0.11539,-0.02179,0.03705,0.99239,-0.0,0.0,-0.0,1.0,0.45759,-0.0232,0.04464,0.88774,0.63975,-0.00199,0.0008,0.76858,0.42751,-0.00222,0.00094,0.90401,0.0,-0.0,-0.0,1.0,0.66486,-0.02574,0.10046,0.73974,0.58477,-0.01969,0.0091,0.81091,0.38672,-0.02172,0.01034,0.92188,0.0,-0.0,0.0,1.0
1750811998.991339,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,-0.0,0.02874,0.0,-0.0,0.02874,0.01118,-0.0,0.0529,-0.0,-0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,0.0,-0.0,0.05129,-0.0,0.0,0.04186,-0.0,0.0,0.02477,-0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,-0.0,0.04731,-0.0,0.0,0.03317,-0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.1939,-0.35432,0.05441,0.91318,0.31927,0.30422,-0.01457,0.89739,0.0,-0.13762,-0.0,0.99049,0.0,-0.09703,0.0,0.99528,0.0,0.0,0.0,1.0,-0.15779,0.03902,-0.05208,0.98533,0.03949,0.00398,-0.03346,0.99865,0.02491,0.00421,-0.03348,0.99912,0.0,-0.0,0.0,1.0,0.00601,-0.05167,0.03526,0.99802,0.16989,-0.01901,0.03659,0.9846,0.10723,-0.02015,0.03692,0.99334,-0.0,0.0,-0.0,1.0,0.45562,-0.02341,0.04418,0.88877,0.64205,-0.00199,0.00079,0.76666,0.42924,-0.00222,0.00093,0.90319,0.0,-0.0,0.0,1.0,0.67024,-0.02332,0.10127,0.73483,0.5732,-0.01777,0.00846,0.81918,0.37843,-0.01956,0.00956,0.92537,-0.0,0.0,0.0,1.0
